CID,Activity Type,Qualifier,Value,MolWt,MolLogP,NumHDonors,NumHAcceptors,RingCount,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHeteroatoms,FractionCSP3,HallKierAlpha,Kappa3,LabuteASA,BalabanJ,BCUT2D_MWHI,BCUT2D_MWLOW,EState_VSA1,EState_VSA2
9821207,Ke,>,10.0,307.357,3.339800000000002,2,4,3,70.15,3,3,0,0,2,0,1,0,6,0.1176470588235294,-3.1499999999999986,3.370190992256093,133.72536429984228,1.7345209567034712,16.161479999551673,10.24195073385268,0.0,6.031114512338072
54585500,Ke,=,0.0505,309.34400000000005,4.580300000000003,2,2,3,54.02,3,3,0,0,1,0,2,0,5,0.1111111111111111,-2.9499999999999984,3.2863773123593365,132.91141805161868,1.7846756354860038,19.142188589537223,10.144812535567146,5.817220841045895,11.547815229954336
54585500,Ke,=,3.199,309.34400000000005,4.580300000000003,2,2,3,54.02,3,3,0,0,1,0,2,0,5,0.1111111111111111,-2.9499999999999984,3.2863773123593365,132.91141805161868,1.7846756354860038,19.142188589537223,10.144812535567146,5.817220841045895,11.547815229954336
54587458,Ke,=,2.561,334.42300000000006,4.561640000000003,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,5,0.2,-3.0799999999999983,3.711286220521454,147.235600547689,1.8181903576237528,16.161485109857058,10.136402816517863,0.0,6.031114512338072
54587458,Ke,>,10.0,334.42300000000006,4.561640000000003,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,5,0.2,-3.0799999999999983,3.711286220521454,147.235600547689,1.8181903576237528,16.161485109857058,10.136402816517863,0.0,6.031114512338072
54585498,Ke,=,0.0103,339.326,3.789100000000001,2,4,4,72.48,2,3,0,1,1,1,2,0,7,0.1111111111111111,-3.3499999999999983,3.0346739668902094,142.13267735710315,1.5399803088825437,19.142190276626007,10.156341140163764,11.848335353383966,5.516700717616262
54585498,Ke,=,0.306,339.326,3.789100000000001,2,4,4,72.48,2,3,0,1,1,1,2,0,7,0.1111111111111111,-3.3499999999999983,3.0346739668902094,142.13267735710315,1.5399803088825437,19.142190276626007,10.156341140163764,11.848335353383966,5.516700717616262
54586457,Ke,=,0.0049,336.37000000000006,4.010200000000003,2,3,4,57.260000000000005,2,3,0,1,1,1,2,0,6,0.1578947368421052,-3.1499999999999986,2.865146636965104,144.03036268268937,1.54487410703955,19.14218944186638,10.131491400168054,5.817220841045895,11.547815229954336
54586457,Ke,=,0.491,336.37000000000006,4.010200000000003,2,3,4,57.260000000000005,2,3,0,1,1,1,2,0,6,0.1578947368421052,-3.1499999999999986,2.865146636965104,144.03036268268937,1.54487410703955,19.14218944186638,10.131491400168054,5.817220841045895,11.547815229954336
54585499,Ke,=,0.965,341.3420000000001,4.035100000000003,2,4,3,72.48,4,3,0,0,1,0,2,0,7,0.1111111111111111,-3.3499999999999983,3.446641909667948,143.13850851063242,1.8069801762064093,19.14219013913328,10.156402521618457,11.848335353383966,5.516700717616262
54585499,Ke,>,10.0,341.3420000000001,4.035100000000003,2,4,3,72.48,4,3,0,0,1,0,2,0,7,0.1111111111111111,-3.3499999999999983,3.446641909667948,143.13850851063242,1.8069801762064093,19.14219013913328,10.156402521618457,11.848335353383966,5.516700717616262
54587472,Ke,=,1.1151,340.42700000000013,4.248800000000003,2,3,3,40.19,3,3,0,0,1,0,2,0,6,0.1111111111111111,-2.729999999999998,3.435460970342836,144.86850986898318,1.7663351225675883,32.092047024199644,10.156915624164432,0.0,5.817220841045895
54587472,Ke,>,10.0,340.42700000000013,4.248800000000003,2,3,3,40.19,3,3,0,0,1,0,2,0,6,0.1111111111111111,-2.729999999999998,3.435460970342836,144.86850986898318,1.7663351225675883,32.092047024199644,10.156915624164432,0.0,5.817220841045895
9797672,Ke,=,0.6826,332.3630000000001,4.636840000000002,2,4,4,80.05,2,4,0,0,2,0,2,0,6,0.1052631578947368,-3.4099999999999984,3.0138478796229435,143.44152442545098,1.589807316528017,16.347194327150273,10.14317170903944,0.0,6.031114512338072
9797672,Ke,>,10.0,332.3630000000001,4.636840000000002,2,4,4,80.05,2,4,0,0,2,0,2,0,6,0.1052631578947368,-3.4099999999999984,3.0138478796229435,143.44152442545098,1.589807316528017,16.347194327150273,10.14317170903944,0.0,6.031114512338072
54585459,Ke,=,0.398,390.5310000000002,6.203720000000006,2,3,3,57.260000000000005,8,3,0,0,1,0,2,0,5,0.3333333333333333,-3.0799999999999983,5.700902923904894,172.69536900527535,1.6002095472526965,16.161472856661064,10.142858742188704,0.0,6.031114512338072
54585459,Ke,>,10.0,390.5310000000002,6.203720000000006,2,3,3,57.260000000000005,8,3,0,0,1,0,2,0,5,0.3333333333333333,-3.0799999999999983,5.700902923904894,172.69536900527535,1.6002095472526965,16.161472856661064,10.142858742188704,0.0,6.031114512338072
9948984,Ke,=,0.3567,320.3960000000001,4.253220000000002,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,5,0.1578947368421052,-3.0799999999999983,3.4574395431501665,140.87065843329242,1.775175630852123,16.161466751804415,10.143124053501689,0.0,6.031114512338072
9948984,Ke,>,10.0,320.3960000000001,4.253220000000002,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,5,0.1578947368421052,-3.0799999999999983,3.4574395431501665,140.87065843329242,1.775175630852123,16.161466751804415,10.143124053501689,0.0,6.031114512338072
18475598,Ke,=,0.0024,324.35900000000004,4.0839000000000025,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,6,0.1111111111111111,-3.1499999999999986,3.2710421690273934,138.67125172182202,1.7663351225675883,19.14218906004145,10.156419132823128,11.848335353383966,5.516700717616262
18475598,Ke,=,0.171,324.35900000000004,4.0839000000000025,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,6,0.1111111111111111,-3.1499999999999986,3.2710421690273934,138.67125172182202,1.7663351225675883,19.14218906004145,10.156419132823128,11.848335353383966,5.516700717616262
54586429,Ke,=,3.278,410.5210000000001,6.231920000000004,3,3,4,66.05000000000001,7,4,0,0,1,0,3,0,5,0.1538461538461538,-3.8599999999999977,5.603224987048384,182.08272326715763,1.2924023412077157,16.16147262854696,10.111405008718055,0.0,6.031114512338072
54586429,Ke,>,10.0,410.5210000000001,6.231920000000004,3,3,4,66.05000000000001,7,4,0,0,1,0,3,0,5,0.1538461538461538,-3.8599999999999977,5.603224987048384,182.08272326715763,1.2924023412077157,16.16147262854696,10.111405008718055,0.0,6.031114512338072
54587459,Ke,=,0.065,338.38600000000014,4.392320000000002,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,6,0.1578947368421052,-3.1499999999999986,3.68301827347196,145.03619383621864,1.8116578578139308,19.14218948480304,10.135017963146366,11.848335353383966,5.516700717616262
54587459,Ke,>,10.0,338.38600000000014,4.392320000000002,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,6,0.1578947368421052,-3.1499999999999986,3.68301827347196,145.03619383621864,1.8116578578139308,19.14218948480304,10.135017963146366,11.848335353383966,5.516700717616262
54585476,Ke,=,0.3956,364.4240000000001,5.008200000000003,2,3,4,57.260000000000005,3,3,1,1,1,1,2,0,6,0.238095238095238,-3.1499999999999986,3.841637733747531,156.7602469114826,1.444714264071609,19.1421899820504,10.10856495737933,5.817220841045895,11.547815229954336
54585476,Ke,>,10.0,364.4240000000001,5.008200000000003,2,3,4,57.260000000000005,3,3,1,1,1,1,2,0,6,0.238095238095238,-3.1499999999999986,3.841637733747531,156.7602469114826,1.444714264071609,19.1421899820504,10.10856495737933,5.817220841045895,11.547815229954336
54584555,Ke,=,4.563,287.338,3.8281000000000014,2,2,3,54.02,2,2,1,1,1,0,1,1,5,0.375,-2.169999999999999,3.122054573904195,122.30826114961182,1.749246574708682,19.142188159532928,9.95617431150886,0.0,23.40687690014819
54584555,Ke,>,10.0,287.338,3.8281000000000014,2,2,3,54.02,2,2,1,1,1,0,1,1,5,0.375,-2.169999999999999,3.122054573904195,122.30826114961182,1.749246574708682,19.142188159532928,9.95617431150886,0.0,23.40687690014819
54582610,Ke,=,0.0134,325.29900000000004,3.746600000000001,2,4,4,72.48,2,3,0,1,1,1,2,0,7,0.0588235294117647,-3.3499999999999983,2.55883596176651,135.76773524270658,1.5537318614051945,19.142190032487388,10.156437555376243,11.848335353383966,12.309643023716088
54582610,Ke,=,1.617,325.29900000000004,3.746600000000001,2,4,4,72.48,2,3,0,1,1,1,2,0,7,0.0588235294117647,-3.3499999999999983,2.55883596176651,135.76773524270658,1.5537318614051945,19.142190032487388,10.156437555376243,11.848335353383966,12.309643023716088
54586427,Ke,=,3.945,350.42200000000014,4.261820000000003,2,4,3,66.49000000000001,4,3,0,0,1,0,2,0,6,0.2,-3.2799999999999985,3.691457766466506,152.34914577719593,1.8391160806408229,16.466516433934462,10.142819786688577,0.0,6.031114512338072
54586427,Ke,>,10.0,350.42200000000014,4.261820000000003,2,4,3,66.49000000000001,4,3,0,0,1,0,2,0,6,0.2,-3.2799999999999985,3.691457766466506,152.34914577719593,1.8391160806408229,16.466516433934462,10.142819786688577,0.0,6.031114512338072
54584536,Ke,=,0.131,374.3660000000001,4.963600000000004,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,8,0.1578947368421052,-3.2899999999999983,4.105263830223588,153.3672646420711,1.8281420419538468,19.413185510173705,10.08405032813369,17.770864521478543,16.590311206764618
54584536,Ke,>,10.0,374.3660000000001,4.963600000000004,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,8,0.1578947368421052,-3.2899999999999983,4.105263830223588,153.3672646420711,1.8281420419538468,19.413185510173705,10.08405032813369,17.770864521478543,16.590311206764618
73292536,Ke,=,0.31,560.7350000000005,6.129800000000007,1,6,4,69.26,15,3,0,1,0,1,3,0,7,0.4411764705882353,-3.709999999999998,8.165174844959495,244.30423308032425,1.592679560799556,16.516279279660356,9.87649536693923,0.0,11.949020558499466
90680837,Ke,=,3.5,1240.8079999999984,12.900119999999982,2,14,7,164.18,38,6,0,1,1,1,5,0,19,0.4626865671641791,-6.209999999999996,21.001146688577112,522.5348816376804,0.6976662519752684,35.497921154458865,9.876459863202417,0.0,30.370261981715394
90680837,Ke,=,0.42,1240.8079999999984,12.900119999999982,2,14,7,164.18,38,6,0,1,1,1,5,0,19,0.4626865671641791,-6.209999999999996,21.001146688577112,522.5348816376804,0.6976662519752684,35.497921154458865,9.876459863202417,0.0,30.370261981715394
90680837,Ke,=,4.5,1240.8079999999984,12.900119999999982,2,14,7,164.18,38,6,0,1,1,1,5,0,19,0.4626865671641791,-6.209999999999996,21.001146688577112,522.5348816376804,0.6976662519752684,35.497921154458865,9.876459863202417,0.0,30.370261981715394
90680838,Ke,=,8.6,1142.618999999999,10.217319999999996,3,13,7,172.97,32,6,0,1,1,1,5,0,19,0.4,-6.3699999999999966,17.812720993901237,477.770315350309,0.7479161464853673,35.49792007770344,9.876492908333857,0.0,49.153702788389005
90680838,Ke,=,0.58,1142.618999999999,10.217319999999996,3,13,7,172.97,32,6,0,1,1,1,5,0,19,0.4,-6.3699999999999966,17.812720993901237,477.770315350309,0.7479161464853673,35.49792007770344,9.876492908333857,0.0,49.153702788389005
90680838,Ke,>,10.0,1142.618999999999,10.217319999999996,3,13,7,172.97,32,6,0,1,1,1,5,0,19,0.4,-6.3699999999999966,17.812720993901237,477.770315350309,0.7479161464853673,35.49792007770344,9.876492908333857,0.0,49.153702788389005
90680834,Ke,=,8.46,1094.621999999999,12.460219999999984,2,11,7,136.49,28,6,0,1,1,1,5,0,16,0.4,-6.089999999999996,15.985428167649456,462.6396511483835,0.7865028013313261,35.49791951624945,9.87663253976998,0.0,30.370261981715394
90680834,Ke,=,0.61,1094.621999999999,12.460219999999984,2,11,7,136.49,28,6,0,1,1,1,5,0,16,0.4,-6.089999999999996,15.985428167649456,462.6396511483835,0.7865028013313261,35.49791951624945,9.87663253976998,0.0,30.370261981715394
90680834,Ke,>,10.0,1094.621999999999,12.460219999999984,2,11,7,136.49,28,6,0,1,1,1,5,0,16,0.4,-6.089999999999996,15.985428167649456,462.6396511483835,0.7865028013313261,35.49791951624945,9.87663253976998,0.0,30.370261981715394
90680831,Ke,=,0.12,560.7350000000005,6.129800000000007,1,6,4,69.26,15,3,0,1,0,1,3,0,7,0.4411764705882353,-3.709999999999998,8.165174844959495,244.30423308032425,1.5433862535903011,16.516254694188287,9.87663780408665,0.0,11.949020558499466
90680833,Ke,=,8.8,1094.621999999999,12.460219999999984,2,11,7,136.49,28,6,0,1,1,1,5,0,16,0.4,-6.089999999999996,15.985428167649456,462.6396511483835,0.814099350848012,35.49791951624943,9.87645985972449,0.0,30.370261981715394
90680833,Ke,=,1.2,1094.621999999999,12.460219999999984,2,11,7,136.49,28,6,0,1,1,1,5,0,16,0.4,-6.089999999999996,15.985428167649456,462.6396511483835,0.814099350848012,35.49791951624943,9.87645985972449,0.0,30.370261981715394
90680833,Ke,>,10.0,1094.621999999999,12.460219999999984,2,11,7,136.49,28,6,0,1,1,1,5,0,16,0.4,-6.089999999999996,15.985428167649456,462.6396511483835,0.814099350848012,35.49791951624943,9.87645985972449,0.0,30.370261981715394
90680829,Ke,=,5.5,1080.638999999999,13.10451999999998,2,10,7,119.42,28,6,0,1,1,1,5,0,15,0.4166666666666667,-5.759999999999996,15.009431665690968,458.4781290483397,0.8156274388985952,35.49791933617526,9.855431280143952,6.041840829147961,17.85620028785097
90680829,Ke,=,0.23,1080.638999999999,13.10451999999998,2,10,7,119.42,28,6,0,1,1,1,5,0,15,0.4166666666666667,-5.759999999999996,15.009431665690968,458.4781290483397,0.8156274388985952,35.49791933617526,9.855431280143952,6.041840829147961,17.85620028785097
90680829,Ke,>,10.0,1080.638999999999,13.10451999999998,2,10,7,119.42,28,6,0,1,1,1,5,0,15,0.4166666666666667,-5.759999999999996,15.009431665690968,458.4781290483397,0.8156274388985952,35.49791933617526,9.855431280143952,6.041840829147961,17.85620028785097
90680832,Ke,=,0.022,574.7620000000002,6.690800000000008,1,6,4,69.26,15,3,0,1,0,1,3,0,7,0.4571428571428571,-3.709999999999998,7.373568153950285,250.66917519472088,1.729700238038432,16.512318830324407,9.855432046286507,6.041840829147961,11.949020558499466
90680836,Ke,=,0.41,1164.7569999999987,14.410719999999973,2,11,7,136.49,33,6,0,1,1,1,5,0,16,0.4461538461538462,-6.089999999999996,18.713565488130666,494.46436172036647,0.7260996656486527,35.49792028363879,9.876632539465676,0.0,30.370261981715394
90680836,Ke,>,10.0,1164.7569999999987,14.410719999999973,2,11,7,136.49,33,6,0,1,1,1,5,0,16,0.4461538461538462,-6.089999999999996,18.713565488130666,494.46436172036647,0.7260996656486527,35.49792028363879,9.876632539465676,0.0,30.370261981715394
90680836,Ke,>,10.0,1164.7569999999987,14.410719999999973,2,11,7,136.49,33,6,0,1,1,1,5,0,16,0.4461538461538462,-6.089999999999996,18.713565488130666,494.46436172036647,0.7260996656486527,35.49792028363879,9.876632539465676,0.0,30.370261981715394
104850,Ke,=,0.001,463.7960000000002,5.938620000000005,1,4,4,50.16,4,3,1,1,1,1,2,0,8,0.2727272727272727,-2.0499999999999994,4.348415570798965,190.05274129056804,1.7998166544360323,35.49791225112847,10.061989106760636,0.0,5.907179729351506
104850,Ke,>,10.0,463.7960000000002,5.938620000000005,1,4,4,50.16,4,3,1,1,1,1,2,0,8,0.2727272727272727,-2.0499999999999994,4.348415570798965,190.05274129056804,1.7998166544360323,35.49791225112847,10.061989106760636,0.0,5.907179729351506
104850,Ke,>,10.0,463.7960000000002,5.938620000000005,1,4,4,50.16,4,3,1,1,1,1,2,0,8,0.2727272727272727,-2.0499999999999994,4.348415570798965,190.05274129056804,1.7998166544360323,35.49791225112847,10.061989106760636,0.0,5.907179729351506
90680835,Ke,=,0.11,1136.7029999999988,13.630519999999978,2,11,7,136.49,31,6,0,1,1,1,5,0,16,0.4285714285714285,-6.089999999999996,17.700448190354653,481.7344774915733,0.7482563979067941,35.49791997664001,9.87663253955178,0.0,30.370261981715394
90680835,Ke,=,5.9,1136.7029999999988,13.630519999999978,2,11,7,136.49,31,6,0,1,1,1,5,0,16,0.4285714285714285,-6.089999999999996,17.700448190354653,481.7344774915733,0.7482563979067941,35.49791997664001,9.87663253955178,0.0,30.370261981715394
90680835,Ke,>,10.0,1136.7029999999988,13.630519999999978,2,11,7,136.49,31,6,0,1,1,1,5,0,16,0.4285714285714285,-6.089999999999996,17.700448190354653,481.7344774915733,0.7482563979067941,35.49791997664001,9.87663253955178,0.0,30.370261981715394
73292876,Ke,=,0.078,546.6640000000004,4.876200000000005,1,7,4,86.33,12,3,0,1,0,1,3,0,8,0.375,-4.039999999999998,7.124588380735267,235.7358709515748,1.6432392533796163,16.55360989782055,9.876476308822252,0.0,24.46308225236389
73356769,Ke,=,0.59,498.6640000000005,4.949500000000005,1,6,3,69.26,14,2,0,1,0,1,2,0,7,0.5517241379310345,-2.929999999999999,7.062564831096512,215.61208098865688,1.8110937678832013,16.51229205759749,9.876672305732264,0.0,11.949020558499466
90680830,Ke,=,0.043,546.6640000000003,4.876200000000005,1,7,4,86.33,12,3,0,1,0,1,3,0,8,0.375,-4.039999999999998,7.124588380735267,235.7358709515748,1.5968617823190463,16.553567759972978,9.876634969323147,0.0,24.46308225236389
54581596,Ke,>,10.0,323.3710000000001,3.621100000000002,1,3,3,45.23,4,3,0,0,1,0,2,0,5,0.1578947368421052,-2.9499999999999984,3.348906951239746,139.48633165261057,1.766335122567588,19.14218889523331,10.107032707978002,5.817220841045895,17.844702069893778
54581596,Ke,>,10.0,323.3710000000001,3.621100000000002,1,3,3,45.23,4,3,0,0,1,0,2,0,5,0.1578947368421052,-2.9499999999999984,3.348906951239746,139.48633165261057,1.766335122567588,19.14218889523331,10.107032707978002,5.817220841045895,17.844702069893778
54583541,Ke,>,10.0,424.5480000000002,6.256220000000005,2,3,4,57.260000000000005,7,4,0,0,1,0,3,0,5,0.1851851851851851,-3.8599999999999977,5.43378694966971,188.65763686814955,1.327370316102583,16.161476058316868,10.10610910738592,0.0,6.031114512338072
54583541,Ke,>,10.0,424.5480000000002,6.256220000000005,2,3,4,57.260000000000005,7,4,0,0,1,0,3,0,5,0.1851851851851851,-3.8599999999999977,5.43378694966971,188.65763686814955,1.327370316102583,16.161476058316868,10.10610910738592,0.0,6.031114512338072
54584524,Ke,>,10.0,356.7690000000001,4.748820000000002,2,4,3,97.16,3,3,0,0,1,0,2,0,8,0.0588235294117647,-3.189999999999998,3.666906053932693,147.33718248367728,1.8294110902631795,35.49569188783311,10.143142904811908,10.954425561155745,16.39740586310845
54587456,Ke,>,10.0,309.285,3.1820000000000013,2,5,3,110.05,3,3,0,0,2,0,1,0,8,0.0,-3.5499999999999985,3.207998525350953,129.8886221233455,1.7463943754921096,16.628242268088762,10.251953017937158,10.954425561155745,5.687386274683562
54585458,Ke,>,10.0,376.5040000000001,6.179420000000005,3,3,3,66.05000000000001,8,3,0,0,1,0,2,0,5,0.3043478260869565,-3.0799999999999983,5.457782415597453,166.12045540428343,1.5663873297533688,16.16146943737557,10.143064846010336,0.0,6.031114512338072
54585458,Ke,>,10.0,376.5040000000001,6.179420000000005,3,3,3,66.05000000000001,8,3,0,0,1,0,2,0,5,0.3043478260869565,-3.0799999999999983,5.457782415597453,166.12045540428343,1.5663873297533688,16.16146943737557,10.143064846010336,0.0,6.031114512338072
54586428,Ke,>,10.0,390.4870000000001,5.706020000000003,3,3,3,83.12,7,3,0,0,1,0,2,0,6,0.2608695652173913,-3.4099999999999984,5.781034613437467,170.28197750432722,1.5943212592922351,16.161840076554757,10.143012936389807,0.0,11.938294241689578
54586428,Ke,>,10.0,390.4870000000001,5.706020000000003,3,3,3,83.12,7,3,0,0,1,0,2,0,6,0.2608695652173913,-3.4099999999999984,5.781034613437467,170.28197750432722,1.5943212592922351,16.161840076554757,10.143012936389807,0.0,11.938294241689578
54580574,Ke,>,10.0,352.3500000000001,4.104020000000003,2,5,3,106.39,4,3,0,0,1,0,2,0,8,0.1111111111111111,-3.6799999999999984,3.5350930226314805,148.5124036006991,1.8499057766354383,16.62848489218709,10.14293105301054,10.954425561155745,11.436898107967467
54586464,Ke,>,10.0,371.3680000000001,4.043700000000003,2,5,3,81.71000000000001,5,3,0,0,1,0,2,0,8,0.1578947368421052,-3.5499999999999985,3.6887619452676175,154.61699585453593,1.857612826073058,19.14219119731369,10.156140430778049,11.848335353383966,5.516700717616262
54586464,Ke,>,10.0,371.3680000000001,4.043700000000003,2,5,3,81.71000000000001,5,3,0,0,1,0,2,0,8,0.1578947368421052,-3.5499999999999985,3.6887619452676175,154.61699585453593,1.857612826073058,19.14219119731369,10.156140430778049,11.848335353383966,5.516700717616262
54582582,Ke,>,10.0,379.43900000000014,3.769700000000002,2,4,4,60.50000000000001,3,3,1,1,1,1,2,0,7,0.238095238095238,-3.189999999999998,3.8904898038331375,162.5200805816859,1.4234767201777434,19.14219045918568,10.15613063004265,5.817220841045895,11.547815229954336
54582582,Ke,>,10.0,379.43900000000014,3.769700000000002,2,4,4,60.50000000000001,3,3,1,1,1,1,2,0,7,0.238095238095238,-3.189999999999998,3.8904898038331375,162.5200805816859,1.4234767201777434,19.14219045918568,10.15613063004265,5.817220841045895,11.547815229954336
54582572,Ke,>,10.0,322.32400000000007,4.095420000000002,2,4,3,97.16,3,3,0,0,1,0,2,0,7,0.0588235294117647,-3.479999999999998,3.2975735908316364,137.03391625679558,1.7866214800708913,16.628242156293723,10.143181584796718,10.954425561155745,5.687386274683562
54586442,Ke,>,10.0,374.3660000000001,4.963600000000004,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,8,0.1578947368421052,-3.2899999999999983,4.279159739941776,153.3672646420711,1.81579113719242,19.4131811624587,10.096248202248836,17.770864521478543,11.073610489148358
54586442,Ke,>,10.0,374.3660000000001,4.963600000000004,2,3,3,57.260000000000005,3,3,0,0,1,0,2,0,8,0.1578947368421052,-3.2899999999999983,4.279159739941776,153.3672646420711,1.81579113719242,19.4131811624587,10.096248202248836,17.770864521478543,11.073610489148358
54587457,Ke,>,10.0,336.3510000000001,4.403840000000002,2,4,3,97.16,3,3,0,0,1,0,2,0,7,0.1111111111111111,-3.479999999999998,3.5509864066666195,143.39885837119223,1.8294110902631788,16.628250912604763,10.139212325744456,10.954425561155745,5.687386274683562
53319758,Ke,>,10.0,292.34200000000004,3.769420000000002,3,3,3,80.04,2,3,0,0,1,0,2,0,5,0.0588235294117647,-3.0799999999999983,2.982289697163917,127.72083123130852,1.8312476038691767,16.161461209080418,10.143192124580194,0.0,6.031114512338072
53319758,Ke,>,10.0,292.34200000000004,3.769420000000002,3,3,3,80.04,2,3,0,0,1,0,2,0,5,0.0588235294117647,-3.0799999999999983,2.982289697163917,127.72083123130852,1.8312476038691767,16.161461209080418,10.143192124580194,0.0,6.031114512338072
